PCA1,PCA2,mode,released_day,bpm,danceability_%,valence_%,energy_%,acousticness_%,liveness_%,speechiness_%
-1.2998271444217957,1.8083139471188328,Major,13,120,73,64,85,25,61,3
-0.4249800046248942,-0.4005443942123766,Minor,1,92,76,46,79,31,7,6
-1.692364283498632,0.4859887908340815,Minor,26,110,81,64,79,5,31,3
-1.895886407473344,0.5242562966089479,Major,21,120,71,57,97,1,13,11
-0.035066770417326,1.4305011086551231,Major,11,80,63,40,61,9,56,6
-0.6755914264672833,-2.28870055640625,Minor,13,115,95,43,69,47,9,31
0.9526820253199888,-0.5901069514202395,Major,28,76,58,46,67,65,13,4
-0.3384753795481912,0.4427034339356491,Major,20,172,60,77,78,45,12,6
2.1645825289382064,-0.0316139789822257,Major,9,99,40,45,56,69,9,5
1.5741885085032858,1.519310208806372,Minor,27,136,36,12,57,9,14,8
1.622094122441765,-2.373744297631025,Minor,10,150,90,64,14,67,11,10
2.336141887216142,-1.6993100769643938,Minor,7,92,71,41,31,79,10,5
-1.5988082201977678,-0.3931272061712196,Major,15,95,77,72,87,17,7,5
-1.3909608431442688,-0.4997539930914281,Minor,25,102,83,58,83,21,10,5
0.9802780380700468,0.0484883927884261,Minor,9,145,70,34,55,43,16,6
-0.4502744469603318,3.2059180068649127,Major,24,110,50,24,86,0,64,4
0.2759961811771024,0.7880746481151418,Major,24,95,64,30,77,46,38,6
-0.6388358339680419,-0.9450613159994476,Minor,3,94,68,81,82,53,9,13
-1.8745580396280144,1.545980072038993,Major,2,142,61,92,91,0,26,3
0.1871073439865514,1.546497175825026,Minor,5,145,59,20,74,1,15,5
-1.181411863446173,1.5817512209212676,Minor,3,121,64,67,80,0,36,3
0.4216048110177792,0.4336706193050054,Minor,3,140,66,43,76,49,12,3
-0.821122081619922,-0.1800866745250659,Minor,23,137,84,44,67,8,11,6
-1.3425474984224253,0.8080740700957474,Major,31,104,56,72,85,0,15,3
-0.8368286802662006,1.1240853426848485,Major,17,92,57,68,76,7,33,3
1.2603339066110857,-2.268610745553445,Minor,15,146,74,51,45,86,21,38
2.879037964400236,-0.6059157343409375,Major,23,120,56,20,43,89,12,4
-1.5617665045581646,0.2263874970001678,Major,31,144,68,83,81,9,8,4
1.870417199213192,-0.8397918287304105,Major,5,94,59,44,56,80,6,3
-1.4553743725965795,-0.2437041826492836,Major,31,94,73,65,79,5,11,6
-1.274584834500891,-0.2293627148011109,Minor,15,113,79,66,74,8,11,5
0.1029524818198547,1.48394302620922,Major,3,148,50,49,76,12,12,3
-0.322100780737048,-0.5706608336643507,Major,3,98,70,29,73,12,11,26
2.872308388117208,-0.7900095411617002,Major,31,140,58,26,38,91,10,4
3.785866396029627,-0.0600427503253517,Major,9,100,36,28,28,81,18,3
-1.42246490444148,-1.6066657504575583,Major,23,140,86,68,79,39,11,29
-1.3965583636590704,0.2863918230358159,Minor,1,100,59,78,94,27,29,23
-0.0171348984620785,0.6486895577201075,Minor,1,100,59,49,65,2,13,3
-1.1106071354879428,-0.7036939335887414,Minor,19,132,87,82,70,42,21,5
0.3516671427438882,1.7704724446172635,Major,3,142,49,48,67,10,26,3
-0.993849599389168,0.0985864730166476,Minor,20,176,72,96,63,25,21,7
0.8416997337343859,0.7102064734345434,Major,6,140,53,51,70,49,14,3
-0.9045889247882674,1.754520664074444,Minor,24,105,55,40,90,1,32,6
-0.7786554980067221,-0.2818248237389929,Major,8,135,81,97,77,75,35,3
-0.4238895902296781,-0.7541535363043285,Minor,28,128,82,61,59,30,12,4
-0.368021057964585,-0.0570354509277356,Major,3,101,74,43,69,12,12,7
-0.2387647202557964,-0.5087798831975064,Major,6,122,88,43,50,7,14,5
1.1010978997125842,-1.6710409473095411,Minor,8,105,76,49,56,80,10,13
2.170572867281723,-2.2833525512082264,Major,23,83,53,40,36,73,11,33
-1.02590941476053,-0.3216880740293331,Minor,3,77,72,59,76,24,42,28
2.496144784320315,-2.228517164086757,Minor,25,140,75,18,25,78,11,26
-1.4939395838700975,3.5245326166568174,Major,3,158,65,72,95,31,92,5
-0.6208536175168426,-0.7493979474713868,Major,28,176,75,43,65,15,11,32
-0.0058240787983177,-1.4949037209428986,Major,20,98,73,88,57,56,5,2
1.8004560406850103,-1.2098615971463904,Minor,27,107,66,47,40,72,11,3
0.6955573693129122,0.39041475724755,Minor,19,109,66,16,57,10,12,3
-1.643344657516692,0.144408085931417,Minor,15,109,84,72,74,10,34,7
-0.6529568784820399,2.2010963876436445,Major,3,148,53,61,81,5,36,4
-0.3552133340788013,1.156704528583208,Minor,20,158,60,52,76,17,19,5
-1.2210052223210093,-0.4187641296574557,Minor,29,94,74,64,73,6,10,6
0.835568207416191,-0.6246893511798238,Minor,12,96,70,40,51,35,10,4
0.1283848320494363,-0.2473972308112985,Minor,6,100,80,29,67,29,12,3
-0.1720210381920585,0.6796422134643985,Major,24,105,58,42,68,1,14,4
1.17182252731068,0.6751061841478617,Major,3,125,53,32,66,38,9,3
-0.2320981342990417,0.1682514156657945,Minor,27,170,56,56,63,13,19,27
-1.972131293019672,0.9621594105546856,Major,27,115,70,84,90,17,41,6
-0.8407884041276992,1.058571286687065,Major,27,122,64,25,89,0,15,9
-2.1242722266761604,-0.7997888183012115,Minor,17,105,88,82,80,8,11,8
-1.1879157133953162,0.5578688956331612,Major,30,133,66,74,84,25,21,4
-1.0274626133206624,0.1424458103661067,Major,13,100,79,60,68,7,26,4
-0.1729460254100533,-1.2145768616100592,Minor,28,120,82,55,45,15,9,10
4.3749991103161365,0.8094411695465992,Major,28,177,25,17,30,90,13,3
0.0436799644157395,0.6721050333297189,Minor,22,142,64,31,72,15,9,5
-0.7743415219462423,2.799186797898382,Minor,4,144,57,47,84,1,52,4
-1.5682658256903017,0.4774606115955701,Minor,12,120,65,80,86,9,19,10
-0.2369568329549157,-1.6138931707071889,Major,27,135,92,73,51,55,15,6
-1.1606185265368965,-0.7117556445053249,Major,9,107,81,82,78,38,12,4
-1.4439784492764205,0.182261996878943,Major,22,105,82,62,74,10,33,7
0.0211626626687152,0.4466841901058865,Minor,25,108,44,38,77,9,9,20
-0.0853659266065106,1.3185639107326408,Minor,1,147,51,62,79,22,14,3
-0.9242523757543536,1.650966010047589,Major,20,115,71,34,88,16,44,4
-0.4796641971746453,-0.9105748938238392,Major,21,174,70,57,64,23,8,32
-1.378740489326351,0.2938915256003461,Minor,12,90,68,83,71,3,31,8
4.102191956076782,0.0093022424837954,Minor,21,141,41,9,25,84,14,4
1.260761334205946,-1.0954196439157866,Major,1,82,68,50,49,56,8,4
2.462975545304965,0.4432244503929861,Major,20,92,47,25,43,62,32,3
-1.4185480279049232,0.2259952560215646,Minor,12,116,77,65,80,6,15,4
-1.565627176947663,0.0038192827413178,Minor,2,124,79,59,86,4,8,11
-2.164225222145983,0.315540672855964,Minor,27,125,71,83,89,1,17,9
-1.5293141867433744,-0.2907017164091792,Major,19,90,80,71,69,2,27,10
0.7173563663554858,-1.0685633079545498,Major,27,83,46,34,64,31,7,34
-1.7678740519237124,-0.2356465782277144,Minor,31,124,79,68,79,1,10,8
1.148991011341386,1.1585641260228932,Major,8,140,58,4,60,7,8,3
-1.4200043932746054,3.0379754145988485,Major,16,154,64,61,91,15,72,4
-1.557057413236933,-0.2244967697336513,Minor,23,150,74,89,70,2,5,6
1.429614653649665,2.2671789912578992,Minor,10,186,41,9,61,2,12,5
1.6021139024379043,1.6370062336383182,Minor,22,166,40,23,48,5,12,3
-1.2992649574025283,0.6253565188921847,Major,22,107,87,20,83,0,31,9
-0.3265496070521387,-1.574059554285502,Major,9,87,87,52,52,31,28,24
1.096818566304207,0.5357576057986017,Major,5,82,40,39,64,21,7,7
3.035610192133041,-0.6564455727052861,Minor,9,114,46,60,28,91,21,4
2.0583406587872126,1.564853195464727,Major,4,148,47,15,52,38,29,5
-1.5156580781341913,-1.526050049508024,Major,20,140,91,97,57,38,40,29
-1.944308524205577,0.0041457071802289,Major,3,101,90,76,81,15,33,6
-0.5606223553373002,0.6083106827201025,Minor,17,140,81,6,84,5,6,6
0.7306244017628655,-0.0373168072938453,Minor,2,88,49,24,66,19,18,29
0.3562843767265296,0.6280877739773228,Major,4,180,64,44,65,28,14,12
-3.073155299462601,-0.6151189880387707,Major,12,133,95,91,89,6,31,24
1.9799543295683215,-0.7205827030366911,Minor,16,108,63,20,55,72,6,6
2.4469843440589334,0.7330931298585891,Minor,5,80,39,24,43,39,23,3
-1.061860308130681,-2.337278076958701,Minor,11,75,80,46,62,3,11,46
0.8497252653845172,-0.2605268322863057,Minor,30,121,67,26,64,52,17,10
0.7628529199027704,0.9382008660583728,Minor,28,140,58,17,62,18,20,8
-1.797214965055301,1.2773260400747977,Minor,3,126,81,59,90,5,36,3
-0.7920268131034773,0.9590750609352168,Major,12,102,58,29,94,0,9,11
2.084975398931975,-1.2863141437621506,Major,8,82,70,31,34,60,11,4
-0.2247385094802145,2.8691476922448964,Minor,24,121,46,53,78,23,72,6
-2.037500742549523,-0.2895725346652132,Minor,27,103,70,92,83,1,7,6
-1.976463615949772,-0.7977822632694427,Minor,25,108,82,88,76,9,12,9
1.026312117260585,-0.7619476020520506,Minor,14,85,65,36,47,31,12,10
-1.421338965954803,-0.5142123679483487,Minor,14,125,84,70,69,1,5,5
1.3026247260011845,-0.7298311017037725,Major,21,120,69,40,39,41,13,6
1.312063731569378,-0.4487233536944643,Major,17,94,58,44,57,57,10,3
-0.3052786101939654,0.5099284870109495,Minor,1,130,65,49,80,22,7,5
-0.9088225548683218,0.8902576716321351,Major,1,110,74,51,74,2,29,4
1.2405299200489808,1.4772492017539336,Major,28,150,34,33,63,16,7,4
-0.8912337177485155,0.5577643375704328,Minor,1,107,74,88,65,28,46,3
0.9432237808976444,-0.1145008608826117,Major,1,140,70,85,41,71,45,5
1.5318572214510784,-1.842586889193416,Major,1,119,74,78,37,84,6,3
3.886717261480269,-0.1129675376797598,Major,14,93,35,38,23,91,29,3
0.1139836230107378,1.124553372213413,Major,13,133,46,53,63,5,30,18
2.1189317775372176,1.319448575474849,Major,14,202,24,76,60,77,12,4
2.9465509253526414,-0.7781682246869351,Major,16,134,45,72,24,91,18,4
1.2692625157368016,-0.6008865057557469,Major,1,105,72,33,51,48,9,3
-0.9485490412195686,1.6590306844687817,Major,25,160,51,69,81,0,21,5
-0.4433709157992955,1.3615640023955442,Major,1,148,50,96,82,47,34,4
1.5740254034786407,-1.0186162166963204,Major,14,151,65,70,47,87,9,4
0.3536434225517097,-0.4312350523117824,Minor,1,162,67,88,54,51,9,4
-0.4630160282303169,0.6058583331687124,Major,22,92,53,84,77,40,32,3
0.7622052421726457,0.5901217309765914,Major,9,152,65,35,65,44,21,7
2.265282152708373,-2.3437404528799,Minor,9,65,71,55,26,85,13,8
1.4208475779418124,3.7327288216276857,Major,1,147,33,39,61,32,77,3
-0.214462555988606,0.1803519181793194,Minor,8,150,73,71,69,53,32,9
1.3181660877029102,-0.8823754362712856,Major,1,140,67,81,36,64,15,3
4.524817038958221,-0.1115153792558159,Major,1,139,36,22,15,84,11,4
-0.2135106305048251,-1.0437658202293294,Major,16,95,75,74,58,36,9,3
0.4398622982429078,1.1588728345729884,Major,25,115,60,23,57,0,27,3
1.9573945567163733,-1.0479747014169047,Major,9,125,62,59,43,84,11,5
3.4251154675754227,-1.4613589576404695,Major,9,76,60,19,20,78,11,5
-1.7552529002177697,0.0809758857088175,Minor,1,101,72,91,87,14,13,3
1.910485855417393,-0.5684539754527691,Major,1,143,60,86,32,88,34,6
1.1418601931587216,-0.7964315435374633,Minor,9,119,51,51,66,67,9,23
1.641200058668124,-1.2176997331498762,Major,8,78,67,22,59,76,15,16
4.611328796343074,1.0251347980993883,Major,1,96,23,19,25,91,40,3
0.4169038803109476,0.8781600478932641,Major,1,180,51,87,58,36,18,4
1.2068047964644677,1.211360690926221,Major,22,126,34,35,76,39,8,5
2.315113233729346,0.4878099768770195,Major,9,150,43,42,44,57,15,6
-0.1538607651060044,1.4413756563274562,Major,9,90,53,47,74,9,34,4
-0.6929598487247152,-0.2706579823027402,Major,9,160,72,78,68,28,11,12
-0.8637407044001978,0.762164511065777,Major,10,114,59,60,94,24,10,4
1.6460901607776557,-1.607266184193079,Major,1,113,73,72,32,77,15,5
-0.6435707937490398,0.7463051389937744,Major,7,147,67,69,72,17,19,3
-0.9720222874598816,-0.4182971428452524,Minor,4,100,70,92,59,3,10,3
0.0098249229009096,1.5525748772834995,Major,2,155,49,42,77,3,12,9
1.971309615119277,-0.8418863831614196,Minor,3,107,54,41,39,51,11,16
0.358569205549557,0.8204965693937574,Major,2,112,80,15,54,9,38,5
-0.3283020889617092,0.1313019793619356,Major,31,166,70,57,57,9,11,7
1.285850828745505,-1.9368022994793683,Minor,1,107,69,96,36,81,8,4
0.4627396994560782,-0.4676353145796426,Major,9,81,47,33,68,24,22,38
-0.525815329806643,-0.5283454714271295,Major,9,150,79,77,46,5,11,7
2.593151687402745,-0.9775094671656588,Major,21,110,66,19,32,69,12,4
1.45505644842409,0.0675262922950997,Major,21,108,64,4,40,6,10,6
-1.2376612651905463,-2.0596033862406853,Minor,28,130,89,48,74,30,7,36
0.0852786255765753,0.3300063215025615,Major,21,164,70,39,56,6,9,7
-0.9303217331918036,1.8731797969215935,Minor,6,114,80,42,68,2,66,4
-1.9647025670797715,0.2431422657562162,Major,20,93,63,93,88,1,12,4
-0.6523155269563469,-1.3294216276513595,Minor,25,90,87,51,69,36,9,8
1.816629271953938,1.188441569279806,Major,8,128,45,35,68,78,39,8
-1.3996887514129466,0.198038381875389,Major,6,97,83,47,80,2,24,9
0.0824906671738258,-0.9231134976283596,Minor,1,152,69,94,71,79,7,8
1.833620673815728,-0.5266677076546888,Major,1,175,51,94,34,73,10,5
1.399627294888477,-0.4888474635535098,Major,9,116,61,48,55,67,16,8
2.157581895157173,1.0834821100987586,Minor,2,80,33,51,59,76,44,6
-0.758060828207567,-0.7634845454720712,Minor,25,93,63,34,86,26,21,39
0.471210369214855,0.5840046996250371,Major,13,122,70,42,54,30,37,5
-1.7092782243005715,-0.1987336321240591,Major,7,122,70,91,79,3,7,10
-0.3256117129892823,0.4032615699380276,Minor,7,135,70,60,58,4,16,3
1.655944164191558,0.0613525413429943,Major,5,109,60,45,47,62,31,5
-0.8403200758121198,0.3809769756584014,Minor,7,93,65,82,74,27,32,5
-1.832598280284936,-0.4104202992877939,Minor,20,125,85,64,81,2,7,9
0.5876031525260705,0.1352627418764975,Minor,19,206,58,83,45,36,11,8
-1.0399523556510202,0.4994076502747286,Major,24,130,76,44,77,1,13,3
-0.5056667769851152,-0.656031407213819,Minor,7,121,80,62,51,2,9,8
-0.6147246502856193,0.8368663002308389,Minor,7,123,74,35,73,0,21,5
-0.358580547470725,0.7965365527425857,Minor,23,122,67,50,67,15,30,4
-0.3582417112653432,1.3768242276429492,Major,7,143,53,50,79,0,8,3
-0.6154823170318569,1.23459966253574,Minor,6,121,70,35,77,1,26,4
-0.039008469211385,0.0950477192087094,Minor,14,166,56,68,66,28,11,18
1.4008586742400435,2.8621442841470506,Major,7,135,41,27,64,36,60,3
0.9314422468932992,0.0832767097021547,Minor,7,87,49,49,59,44,35,21
-0.6133334951664059,-0.5169770700904549,Major,9,111,77,74,66,30,13,3
-2.012855258846332,-0.0142738419886602,Major,7,110,75,85,84,10,31,19
0.9335447100258336,0.1877699135176195,Major,11,130,66,19,61,30,9,7
0.0868847494023887,0.628662157254411,Minor,18,179,61,76,51,30,38,15
0.0705778604484031,-0.8365429994884526,Minor,26,93,74,53,73,61,13,4
3.155433472830752,1.8304740498009335,Minor,7,78,27,10,49,62,49,5
-0.0816112575932487,-0.3935476852111278,Major,19,180,65,37,58,2,4,31
3.2858772714586446,0.943287699716072,Minor,7,86,28,13,41,50,19,3
-1.617259264770437,-0.8251183514414524,Minor,17,88,74,55,85,1,5,22
-1.1760102324906363,0.0026687885341971,Major,5,97,68,72,78,4,7,5
-1.0484129545132663,1.2611554695472702,Minor,8,134,71,59,80,13,36,5
-0.6620865092251417,-0.0660826465944019,Major,21,116,75,36,76,12,10,10
0.4537376192143255,1.1818611676752218,Minor,5,170,64,14,70,9,9,8
-0.2455532222438826,-0.9425661398545256,Minor,10,140,83,40,55,16,14,23
-0.8144993297080373,0.3343098722391112,Minor,4,118,75,46,76,3,9,4
3.733033618413781,-0.6410587815872785,Major,30,65,31,31,24,76,14,4
0.4497833717818909,1.075439921677471,Minor,22,120,56,16,67,0,11,4
3.8639507775203055,1.006849455345748,Major,21,176,29,12,33,68,12,5
0.7614442617136422,-0.2990715518206496,Minor,10,180,59,69,61,84,46,36
2.6370766649555404,-0.3702470429232878,Major,8,144,59,21,43,76,10,7
-0.4460554454882403,-1.6066296261965196,Minor,30,133,82,52,61,38,14,27
1.2645770677855153,-0.1031654331257915,Major,12,93,63,21,52,28,9,3
0.5225369607293018,0.3046130464252167,Major,7,122,77,25,62,34,23,3
-0.2189334368119027,0.1754433247870267,Major,19,88,53,55,73,9,3,5
0.7546287980741619,0.653595275374622,Minor,5,170,70,61,44,40,37,4
1.970020576902263,-0.741216761858682,Minor,7,94,46,55,50,71,10,11
0.4375245342555962,-0.0003250571368504,Major,18,170,65,46,47,12,13,16
-0.8692538115655186,0.2551596156774975,Minor,27,90,79,79,70,57,66,8
3.760768843666433,-0.1640842452459981,Major,1,78,40,7,29,62,9,3
0.5132728400618266,0.6051439226835288,Major,9,94,57,36,58,5,15,3
0.2662198862983841,-0.4624420181776309,Major,30,73,83,11,41,0,36,14
-1.0801803657911546,-0.3084714743198783,Major,3,176,73,79,86,42,7,18
-0.0415531013582009,-0.5823764709589941,Minor,2,128,81,57,63,40,10,4
0.8677679508938184,-0.3495705386949886,Major,30,120,58,44,60,44,5,6
-0.8206188588921121,0.497578484082517,Major,5,82,63,85,62,6,35,4
0.1344625057786099,-0.5141698631356777,Major,13,95,77,40,47,2,9,3
-0.7163876391413454,0.3259700651866343,Major,7,118,44,52,94,11,4,29
-2.1239418081710046,0.1028467436671401,Minor,22,123,75,93,86,8,14,3
-0.0202848451648521,0.162513336053532,Major,19,90,63,49,68,38,42,18
0.9827792365527114,-0.4209403569801673,Minor,30,110,73,14,57,40,11,5
-1.0222813529084789,-1.716983724281401,Minor,29,96,66,76,82,47,10,32
0.6613183334547927,-0.1816458158790199,Minor,9,88,56,58,55,35,23,11
-1.1972321669707222,0.4703300970994811,Minor,8,98,73,60,85,17,24,5
-1.1025282300900376,0.0171451006337799,Minor,24,110,72,67,68,0,14,4
0.1630908778359261,-0.9354452175742396,Major,17,80,70,57,49,19,12,8
0.5494671466871511,-1.0807529152652713,Minor,16,110,86,31,53,43,11,6
-0.2944628556434087,-1.4357006127423022,Major,21,110,79,70,36,0,6,11
-0.0505043810766681,-1.367657354911599,Minor,7,78,77,49,42,1,13,19
-0.7332283791098066,-0.3569513970045603,Major,24,129,83,44,62,2,8,6
2.124322260504167,2.071449992564533,Major,1,181,44,22,60,61,42,9
-1.6357429844010525,-0.3399562615545313,Minor,21,114,75,74,77,1,9,10
-0.5765156820024063,-0.8073788691087915,Major,5,144,74,39,65,5,11,35
0.3075857083408475,0.548413980661356,Major,11,101,66,18,68,9,12,4
-0.434584764049358,-0.7602355654559252,Major,21,84,67,78,63,29,12,5
-0.3263957755821775,0.3571942981794229,Major,8,154,66,63,69,21,11,7
-0.0263217591011875,0.4674595642556005,Major,5,148,59,72,62,18,9,3
0.6173947483020523,-1.5620035219550452,Minor,3,146,85,22,37,13,7,30
-0.8300406541817725,0.5706393915672783,Minor,1,120,77,51,79,20,26,6
-0.3857814571099962,0.8353213464022712,Major,1,110,53,75,69,7,17,3
1.688403728009427,-2.036230270081385,Minor,11,136,77,82,30,95,13,5
-0.3414667544663642,-0.9601596337390568,Major,19,141,59,56,63,12,6,36
2.8029209072867283,0.0629863747357642,Minor,7,108,46,23,48,75,14,4
2.798408312871947,-0.7516823096674554,Major,19,94,42,47,36,76,9,5
-0.143812026331879,2.5495841766223384,Major,10,180,35,41,94,0,5,5
-1.054866316583822,0.5034558059491442,Major,1,122,77,51,79,5,16,5
0.5894642357582841,0.0563927929807347,Major,30,85,59,33,52,7,12,3
-0.2475585464708353,0.8102065829372803,Major,7,148,68,29,73,0,7,7
-1.1859671106029672,-0.5528479324575202,Major,1,120,83,59,73,6,5,11
-1.0106301322147748,0.0165834254946643,Minor,24,91,70,76,72,22,27,4
-0.3912023453002046,-0.1220464472923441,Major,19,120,72,54,71,26,10,4
-2.043975352725684,-0.9639528642337578,Major,17,106,86,86,79,11,8,9
2.852155537692986,-0.5383621485303088,Major,7,110,63,31,35,93,29,3
2.8510462206203804,-0.04651017809117,Major,21,169,39,36,45,81,8,13
-0.2352059741559234,-0.1807585757456679,Major,29,118,80,21,55,1,26,17
-1.3774488185443865,-2.077312138706973,Minor,25,92,91,79,66,32,9,16
2.324286199274264,0.3807173957620383,Major,1,112,45,19,60,63,9,6
-1.5700306459587516,-0.4428205677422641,Major,25,140,79,56,91,26,13,21
-0.8613813734529704,-0.2190736689162516,Major,29,105,73,52,76,13,5,3
-1.2113401442607012,0.0126926411522779,Major,8,178,76,63,77,14,15,22
0.0348739070467284,-2.5381356252574108,Minor,23,108,96,71,42,57,8,9
3.7715306714129535,0.9800018799944832,Major,21,173,40,19,29,86,34,4
-1.1127399651773564,1.4880306189057395,Major,7,101,67,40,90,3,34,6
0.4629511354729869,-1.095833089370353,Minor,1,120,80,24,62,41,11,23
-0.7169785436400101,-0.4947368229836689,Major,23,144,73,66,80,44,9,12
-1.4739571847553747,-0.1138591744318969,Major,19,133,75,96,61,0,18,4
-0.3181541607254878,2.7613774672068487,Minor,22,158,46,62,83,53,97,28
-2.256397587197926,-0.2465602151674247,Major,1,120,81,92,90,9,8,7
1.2480815791341398,-0.5750334412756434,Major,21,129,61,59,46,56,13,5
-1.4820552334536052,0.5128321994854144,Major,18,102,74,45,89,5,26,13
-1.9285771965310885,-0.1475662810637854,Minor,13,124,79,79,84,2,5,5
2.0111849828101045,-1.4696809640607855,Minor,20,90,73,31,45,85,11,3
0.0064829736748345,-1.7109892039094623,Minor,14,161,78,65,52,46,12,31
3.24215629656733,-1.0974064044815233,Major,30,120,60,11,33,90,8,5
1.2163640731495635,1.181213913529421,Major,28,81,45,12,57,7,23,3
-0.4688674252910582,0.2381394813105778,Minor,1,150,78,47,70,18,15,9
-1.2991354718684138,0.0082364169380888,Major,2,105,76,58,84,10,13,10
-0.112651830654906,-0.7578151702207094,Major,10,79,63,76,67,38,6,4
2.103948643071904,0.961312607519774,Minor,4,146,52,7,61,51,11,3
2.933523290420025,-0.7942925645855643,Major,17,124,64,8,37,79,9,5
-0.8881538218900914,1.668753920807164,Major,1,126,53,66,85,2,24,4
-0.9345121408597324,0.2730362338083318,Major,6,121,75,53,74,2,11,5
-0.4261973503626062,0.5347460928681863,Minor,3,136,80,33,60,0,32,14
0.7985138139328084,-0.834795357003264,Minor,25,102,77,26,63,58,11,5
-1.0451021715257691,-0.3497152502622757,Major,27,77,73,54,74,23,41,23
0.4794476794708043,-1.4151425854018662,Minor,10,98,82,54,59,69,18,10
1.7786595525932567,0.0926836673199274,Minor,15,84,44,22,48,38,33,24
-2.377097393926909,-0.7276174225819089,Major,28,102,89,77,82,3,17,11
3.887594652022397,-0.3939393703591862,Major,1,120,42,33,26,92,13,3
-1.2879906456261423,1.0586706241711483,Major,10,117,52,73,91,0,11,7
3.374977049391169,-0.7085798594247642,Minor,7,72,45,27,33,82,14,4
0.535031436232164,0.1710272710842622,Major,3,168,67,29,47,5,22,26
-0.3330795150748724,0.928260680627956,Major,11,94,52,68,69,13,33,8
-0.716614801394306,2.314214473511812,Major,10,145,41,65,88,0,26,5
-0.1628394446142527,-0.2838954317500207,Major,27,134,71,14,61,1,23,33
0.0284320418294894,2.3051865859705947,Major,23,148,35,24,93,0,10,8
-0.8751911100586859,2.719713506024617,Minor,10,127,60,40,89,9,60,6
-1.171793202361117,-0.4339476097770101,Minor,24,172,74,79,66,11,8,16
0.8660814194659898,0.1024147687024297,Major,7,90,75,19,46,21,34,8
1.6779195621086338,0.0975282436018675,Major,27,96,57,30,40,38,26,3
