PCA1,PCA2,mode
1.6460901607776555,-1.6072661841930793,Major
-0.6435707937490398,0.7463051389937744,Major
-0.9720222874598815,-0.4182971428452524,Minor
0.00982492290090965,1.5525748772834995,Major
1.971309615119277,-0.8418863831614196,Minor
0.358569205549557,0.8204965693937574,Major
-0.32830208896170926,0.13130197936193563,Major
1.285850828745505,-1.9368022994793683,Minor
0.46273969945607824,-0.4676353145796426,Major
-0.525815329806643,-0.5283454714271295,Major
2.593151687402745,-0.9775094671656589,Major
1.45505644842409,0.06752629229509972,Major
-1.2376612651905463,-2.0596033862406853,Minor
0.08527862557657534,0.33000632150256154,Major
-0.9303217331918037,1.8731797969215938,Minor
-1.9647025670797715,0.24314226575621625,Major
-0.6523155269563469,-1.3294216276513595,Minor
1.816629271953938,1.188441569279806,Major
-1.3996887514129466,0.198038381875389,Major
0.08249066717382585,-0.9231134976283595,Minor
1.833620673815728,-0.5266677076546888,Major
1.399627294888477,-0.48884746355350983,Major
2.157581895157173,1.0834821100987586,Minor
-0.758060828207567,-0.7634845454720712,Minor
0.47121036921485504,0.5840046996250371,Major
-1.7092782243005717,-0.19873363212405915,Major
-0.3256117129892823,0.40326156993802764,Minor
1.655944164191558,0.06135254134299439,Major
-0.8403200758121198,0.38097697565840144,Minor
-1.832598280284936,-0.41042029928779394,Minor
0.5876031525260705,0.13526274187649753,Minor
-1.0399523556510202,0.4994076502747286,Major
-0.5056667769851152,-0.656031407213819,Minor
-0.6147246502856193,0.8368663002308389,Minor
-0.35858054747072504,0.7965365527425857,Minor
-0.3582417112653432,1.3768242276429492,Major
-0.6154823170318569,1.23459966253574,Minor
-0.03900846921138508,0.09504771920870947,Minor
1.4008586742400437,2.8621442841470506,Major
0.9314422468932992,0.08327670970215474,Minor
-0.6133334951664059,-0.5169770700904549,Major
-2.012855258846332,-0.014273841988660272,Major
0.9335447100258336,0.18776991351761954,Major
0.0868847494023887,0.628662157254411,Minor
0.07057786044840317,-0.8365429994884526,Minor
3.1554334728307514,1.8304740498009338,Minor
-0.08161125759324876,-0.3935476852111278,Major
3.2858772714586446,0.943287699716072,Minor
-1.6172592647704367,-0.8251183514414524,Minor
-1.1760102324906363,0.0026687885341971636,Major
-1.0484129545132663,1.2611554695472702,Minor
-0.6620865092251417,-0.0660826465944019,Major
0.45373761921432554,1.1818611676752218,Minor
-0.24555322224388268,-0.9425661398545256,Minor
-0.8144993297080373,0.33430987223911124,Minor
3.7330336184137805,-0.6410587815872785,Major
0.44978337178189093,1.075439921677471,Minor
3.8639507775203055,1.006849455345748,Major
0.7614442617136422,-0.29907155182064965,Minor
2.6370766649555404,-0.3702470429232878,Major
-0.4460554454882403,-1.6066296261965196,Minor
1.2645770677855153,-0.10316543312579153,Major
0.5225369607293018,0.3046130464252167,Major
-0.2189334368119027,0.1754433247870267,Major
0.7546287980741619,0.653595275374622,Minor
1.970020576902263,-0.741216761858682,Minor
0.4375245342555962,-0.0003250571368504184,Major
-0.8692538115655186,0.25515961567749756,Minor
3.760768843666433,-0.16408424524599813,Major
0.5132728400618266,0.6051439226835288,Major
0.26621988629838417,-0.4624420181776309,Major
-1.0801803657911546,-0.30847147431987837,Major
-0.04155310135820098,-0.5823764709589941,Minor
0.8677679508938184,-0.3495705386949886,Major
-0.8206188588921121,0.49757848408251704,Major
0.13446250577860996,-0.5141698631356777,Major
-0.7163876391413454,0.32597006518663435,Major
-2.1239418081710046,0.10284674366714013,Minor
-0.0202848451648521,0.16251333605353205,Major
0.9827792365527114,-0.4209403569801673,Minor
-1.0222813529084789,-1.716983724281401,Minor
0.6613183334547927,-0.18164581587901996,Minor
-1.1972321669707222,0.47033009709948115,Minor
-1.1025282300900376,0.017145100633779962,Minor
0.16309087783592616,-0.9354452175742397,Major
0.5494671466871511,-1.0807529152652713,Minor
-0.29446285564340874,-1.4357006127423022,Major
-0.050504381076668145,-1.3676573549115987,Minor
-0.7332283791098066,-0.3569513970045603,Major
2.124322260504167,2.0714499925645335,Major
-1.6357429844010525,-0.33995626155453135,Minor
-0.5765156820024063,-0.8073788691087915,Major
0.3075857083408475,0.548413980661356,Major
-0.434584764049358,-0.7602355654559252,Major
-0.3263957755821775,0.3571942981794229,Major
-0.026321759101187517,0.46745956425560053,Major
0.6173947483020523,-1.5620035219550452,Minor
-0.8300406541817725,0.5706393915672783,Minor
-0.3857814571099962,0.8353213464022712,Major
1.688403728009427,-2.0362302700813846,Minor
-0.34146675446636426,-0.9601596337390568,Major
2.8029209072867283,0.06298637473576428,Minor
2.798408312871947,-0.7516823096674554,Major
-0.143812026331879,2.5495841766223384,Major
-1.054866316583822,0.5034558059491442,Major
0.5894642357582841,0.056392792980734754,Major
-0.24755854647083536,0.8102065829372803,Major
-1.1859671106029672,-0.5528479324575202,Major
-1.0106301322147748,0.01658342549466434,Minor
-0.39120234530020465,-0.12204644729234414,Major
-2.043975352725684,-0.9639528642337578,Major
2.852155537692986,-0.5383621485303088,Major
2.8510462206203804,-0.046510178091170085,Major
-0.23520597415592348,-0.18075857574566792,Major
-1.3774488185443865,-2.077312138706973,Minor
2.324286199274264,0.3807173957620383,Major
-1.5700306459587516,-0.44282056774226414,Major
-0.8613813734529704,-0.2190736689162516,Major
-1.2113401442607012,0.01269264115227794,Major
0.03487390704672846,-2.5381356252574108,Minor
3.7715306714129535,0.9800018799944832,Major
-1.1127399651773564,1.4880306189057397,Major
0.46295113547298694,-1.095833089370353,Minor
-0.7169785436400101,-0.4947368229836689,Major
-1.4739571847553747,-0.11385917443189691,Major
-0.31815416072548786,2.7613774672068487,Minor
-2.256397587197926,-0.2465602151674247,Major
1.2480815791341398,-0.5750334412756434,Major
-1.4820552334536052,0.5128321994854144,Major
-1.9285771965310883,-0.14756628106378544,Minor
2.0111849828101045,-1.4696809640607855,Minor
0.006482973674834503,-1.7109892039094623,Minor
3.24215629656733,-1.0974064044815233,Major
1.2163640731495635,1.181213913529421,Major
-0.46886742529105824,0.2381394813105778,Minor
-1.2991354718684138,0.008236416938088827,Major
-0.11265183065490607,-0.7578151702207094,Major
2.103948643071904,0.961312607519774,Minor
2.933523290420025,-0.7942925645855643,Major
-0.8881538218900914,1.668753920807164,Major
-0.9345121408597324,0.27303623380833186,Major
-0.4261973503626062,0.5347460928681863,Minor
0.7985138139328084,-0.834795357003264,Minor
-1.0451021715257693,-0.3497152502622757,Major
0.4794476794708043,-1.4151425854018662,Minor
1.7786595525932567,0.09268366731992748,Minor
-2.377097393926909,-0.7276174225819089,Major
3.887594652022397,-0.3939393703591862,Major
-1.2879906456261423,1.0586706241711483,Major
3.374977049391169,-0.7085798594247642,Minor
0.535031436232164,0.1710272710842622,Major
-0.3330795150748724,0.928260680627956,Major
-0.716614801394306,2.3142144735118118,Major
-0.16283944461425273,-0.2838954317500207,Major
0.028432041829489413,2.3051865859705947,Major
-0.8751911100586859,2.719713506024617,Minor
-1.171793202361117,-0.43394760977701013,Minor
0.8660814194659898,0.1024147687024297,Major
1.6779195621086338,0.09752824360186756,Major
-0.1838499642606626,0.4650293329904319,Minor
-1.2592062747908304,0.13460401763653648,Major
-1.1506659720388484,1.1475951481648634,Major
-2.3554167102760655,0.2493499684357729,Major
0.2644499086328139,-1.868672165501507,Major
-0.0429749273025948,1.15092837675348,Major
1.7479730551876702,-2.3239457814732654,Major
-0.5780110407048711,0.18386048538895386,Minor
-1.1313387149521517,-2.0210144303946485,Minor
-1.8973022760710083,1.766247434113585,Major
-0.6921735497583571,-0.5079892241290392,Minor
-1.3632278817183878,-1.0314913488633333,Major
-0.8927976223923633,-0.2668299417904438,Minor
-1.759137784498895,-0.9184624002690683,Minor
-1.124268967850493,-1.2776078700039486,Major
0.28042924275511183,0.7162177236522519,Minor
1.68746531615412,2.167400010321857,Minor
3.2722217697134917,-0.0897947729019395,Major
-1.722982096048482,-0.9595917748788565,Minor
-1.2677987872404413,-0.8901717624268766,Major
-0.5531982770773103,0.7741369312634586,Minor
1.1400826559544064,0.9850637753942099,Major
-1.064597783996474,-0.9683470523903928,Minor
-1.6647279053308808,-2.6449406426786504,Minor
-0.3532919617323844,0.9234888166289853,Minor
-0.19724748963469116,1.9167348809047307,Major
1.0539781575870095,2.585728270930712,Major
0.5074412088452401,2.3899695203079805,Major
0.5422232011089119,1.4321097716993898,Major
1.2955444707864852,-0.8263950908756574,Minor
-1.173854110330878,-0.5198707801173341,Minor
-0.042225188270462496,1.8783570195734844,Major
-0.6079554675048141,-0.9268233223203723,Minor
-2.085767884060604,0.6143072936647114,Major
-1.5237414408215686,-0.26510060053346896,Major
0.6623361239963952,2.974570043249076,Minor
-1.4283665516261583,-1.4021484377936104,Major
-1.015179442621661,-0.6784232907496854,Minor
-1.48815285734821,0.03981420779913905,Minor
-1.9600805290744812,-0.6390914560254817,Minor
1.3848574824317303,0.2138949191307371,Major
-2.077514630875099,-1.0892848667908912,Major
-0.09508183123689601,-0.8177922175613078,Minor
0.22103508640678476,-1.37968498800842,Minor
-0.24845576042820003,-0.21252867284927232,Minor
-1.6132434014874182,-0.3389547844158201,Major
-0.5627243073448147,-1.7545386280563435,Major
-2.3601787120187527,-0.6441501852080606,Minor
1.147940213648327,-0.7098937258354516,Minor
0.004898909185539947,0.7439016646487339,Major
0.7233065681608498,-1.135767978583966,Major
1.9491819430107848,0.8732330776831477,Major
3.106400193849754,0.154965669147564,Major
-0.9258594465064179,2.1454519013607753,Minor
2.1515818354250404,-0.9048697505868681,Minor
0.03258800844600644,-2.554240515380074,Minor
2.9897504487347457,-0.8164667192190687,Minor
-2.137332509666439,-0.6734592786336155,Major
-0.7073756304229225,-0.6394644492943845,Minor
-0.6123332562623479,2.3534757713736703,Minor
-0.911382382638094,0.2721632671996982,Major
-1.6422154969563036,-0.07725021334879906,Major
3.9818304751465523,-0.48887176192898457,Major
-0.9701664041551973,-1.27101881903723,Major
-1.4526330243937522,0.025780538132143472,Major
-1.139708130664744,-1.6628557696888693,Minor
-0.6763027342145624,-0.5201449480323395,Minor
0.4466341385706148,-2.3737997274704505,Major
1.2776640558353718,-1.4987405886536076,Major
3.1242739199233673,1.0280438892972137,Minor
-0.4209487205191044,-0.1967972186233544,Minor
-1.1922176380287757,-1.3224831021065844,Major
-0.14770153446415082,-2.0498836006745402,Minor
-1.6542906346149269,-1.244244166357741,Minor
0.5730664130448141,0.7988825712392736,Minor
0.7912195356277323,0.0063120149877029024,Major
0.28580569671153705,-1.0015760572609658,Major
0.8006424508198866,0.4008977831811083,Major
-1.3837802759262186,-1.0130407065396543,Major
-0.3688714934231408,-0.1367043337632689,Minor
2.679899792438934,0.1519880548126173,Major
-1.6340267445622874,-0.1241337340812881,Minor
2.003755458142047,0.6125669371064034,Minor
2.228809961235424,-0.03590515233471929,Minor
-2.191569208574815,0.45108352383230577,Minor
-0.6604182231545882,1.227140951796735,Major
-0.3152419002534676,-0.5141971744213092,Minor
0.3139658677861819,0.1183836718494908,Major
0.4039008262390903,-1.454072263430239,Minor
-0.22009936831092652,0.5348160235813603,Minor
0.14898146479157479,-1.1879227316590706,Major
0.28798018185784074,1.2651057357902482,Minor
0.10969794664252445,-1.3244380466531236,Major
0.9986880136926882,-0.370679877584432,Minor
-0.4719640758255105,-0.804330835412981,Major
-0.7814863266128779,1.2712057959746397,Major
1.083521324778202,0.3068335222436774,Major
-1.5917400102927928,-0.3731941712493968,Major
-0.791379085369307,2.2735800470025054,Major
0.41774875170798814,-0.004985190139934722,Major
-1.0663755268491213,-0.12959096915287804,Minor
-0.823091913367695,1.1404350515076387,Minor
-1.2983590186477332,-0.46925885191794425,Minor
1.1489227717366346,-0.10507610365586259,Minor
0.45769952052121204,0.7301932505684432,Minor
0.5610819245219154,0.5331627605270614,Minor
0.45792034165079987,1.0753470317705047,Major
-1.0657649003934462,-0.4676190442278691,Minor
-1.5810510953393129,-0.7950327918507986,Major
-0.034756562811576866,-0.33153705072915224,Major
-2.243308406231505,-0.09182532682789599,Major
1.5138514442179705,-1.3661766517729084,Major
0.6481918841899198,-1.3006773410622916,Minor
-2.24988508621627,0.8010928396683775,Minor
-0.8551873771894336,-2.2903981214826232,Minor
3.6705778676568896,-0.8317474058553993,Major
-1.3179623558223668,-0.8104842306930108,Major
-0.05765200989387193,-0.9612743882875247,Minor
-1.1962807295590407,-1.159434040373741,Major
-1.8208045368678345,-1.1119801354442216,Major
-1.1245234202584664,-0.5645417799964619,Major
0.49116647105954053,1.6813006500716503,Minor
-1.863737762891907,-0.09220006170740973,Minor
-0.10380426319836503,-1.3641169755677294,Major
-1.8076265137798295,-1.467753357959376,Minor
1.2429477041368882,-0.1781522454196355,Major
2.375198594295496,-0.7116758731479285,Major
1.735997268288055,-2.4112025004632245,Major
-0.036609591520504456,-0.6400065882656054,Minor
-1.6352150693244618,0.1526461612433488,Minor
-0.4778640594958162,-1.146979593939249,Minor
-0.7627596466872791,-0.6075699315880875,Major
0.7160646772445689,-0.5691963673175007,Minor
-0.24710766672724,-0.6704700011149018,Major
-0.4374257295354791,-0.17335866695031044,Minor
-1.0787415306980734,-0.7760232528933282,Major
0.4943575402699967,-2.0226429157775367,Minor
-0.34898233828350544,0.11343689944723213,Major
0.07086951388555959,-0.384057809853811,Major
-0.6216319386041435,-1.417993662075863,Minor
-0.6824992952560477,0.8379020227595982,Minor
1.2462523505801837,-1.320850291245843,Major
0.5066485354217968,-2.6586600409527934,Minor
-0.6647400303332607,-0.049631454728189285,Major
-0.2822762249020921,-1.473146862512608,Major
-0.29297633667589296,-1.2148615955495108,Major
-1.1036827700247633,-0.09345496358721166,Major
0.5201370486669602,-1.1088133478463194,Major
1.5016865737481706,-2.6198018498464566,Minor
-0.6119401649284953,-0.24906609780371444,Minor
-1.006103729728334,-0.13939612742311772,Minor
2.2107915091719024,0.5386489791577314,Minor
-0.7995097220198184,-0.5348422572842789,Major
-1.6509126643525145,0.59527635807479,Major
-0.7878772157176426,-0.7171957390100475,Major
1.0636564011792415,-0.29502108730388255,Major
-0.6828376210896181,0.21863481611632404,Major
-1.1942544281992906,0.2144968451567133,Minor
-0.438751300722404,1.0243446784981343,Minor
0.44193310446731643,-0.0717969615601366,Major
-3.0846328570236325,-0.7507118744697231,Major
1.775444758931674,0.46382460724671964,Major
2.250699394582899,-1.1495458632105728,Major
-1.706218634563153,0.6130980239399765,Major
-0.8625147758454105,0.09950381637384946,Major
1.0680626405058016,0.8688503399369626,Major
4.191276126988134,0.38929648973494446,Minor
1.9261169663234183,-1.1137289353432729,Major
-0.988747444227086,-1.3165021253174678,Major
0.42698879836501047,-0.17716154109193588,Minor
0.13382182026847356,-1.3197013737197183,Minor
-0.4222413686291143,0.36489493378774884,Major
1.1369342930387472,-1.864441146644061,Minor
-0.49380063660651696,-0.5025548373928284,Minor
2.440213144891181,-1.8361527500284989,Minor
-0.29517537748512745,0.048641325081361854,Major
-1.0427758329287524,0.5924376341370139,Major
1.0278427086637152,-2.2447902351023057,Major
-1.4004991861368745,-0.5023324327459618,Minor
-0.9168676027233086,-1.0063036085092414,Major
-1.1802058475902013,-0.14376109528723058,Minor
-0.705309673459183,-0.7377934078605017,Major
-0.4603400122683713,1.571807957465094,Major
0.1547073218887244,0.8094003407866226,Major
2.634540250984323,0.26054303332178286,Major
0.3511189759820853,1.8787990791339386,Minor
-1.7387347982512058,-1.744687085804844,Minor
2.997627572997981,-1.0570145578824135,Major
2.264380485688054,0.9471905630393119,Major
1.3985898219969823,1.7064169920022723,Major
1.854752087448667,-2.3932260507751772,Major
-1.3651249110024002,1.654493313916685,Major
-1.6140153810285724,-0.8589575712076437,Major
-0.10210082695569339,-0.026689097673505722,Major
3.1959374444196853,-1.0302255947781176,Major
1.3784463964264384,0.3413352056085062,Major
0.8145843089702068,-0.4115248025448629,Major
-1.116936247229225,-0.8703646586201722,Minor
-0.03550075675870845,-0.3158706589850279,Major
-1.3645699903642896,-0.9495454142450525,Minor
-1.1960495113086542,1.3198163156788951,Minor
1.844179394006884,-0.17746894325196544,Major
-1.9610670289369365,0.16326362279035214,Minor
-1.5705052953977876,0.7069550862200741,Minor
1.1581829986681276,0.4409602481464066,Major
-0.9998530938025202,0.6417109534091696,Major
-1.168887003444022,1.8375541389473544,Minor
2.122734101404757,-0.326820131302899,Major
-0.6666791955671867,0.6622256304731506,Major
0.271411545641518,0.5121075957135466,Minor
-1.3881210310086884,-0.15820430981007944,Major
-0.4040188215411122,-1.1295873842817248,Major
-1.0293378434027463,-1.3046713146358029,Minor
0.16668652057154465,-3.3189127736921407,Major
-0.4197308861543125,1.6436605845423822,Major
0.7853737459301845,2.5167621765814503,Major
-1.3188512591109727,-0.24581722972935535,Minor
-1.563715944872891,-0.5160961336552522,Minor
-1.3441651911948604,-0.299575129058815,Major
1.1766346793117284,0.5134093471168171,Major
-0.3218218954759154,0.9047596732427536,Minor
2.0513527826990496,0.0594016633215352,Major
-1.0798815754438347,-0.5488003760090036,Minor
3.993191646147759,-0.8173275142438334,Major
-0.7107985147864951,-0.7407049671303219,Minor
3.2866988100082835,-0.08281284992202924,Major
-0.3726040894470821,-0.5562285143084481,Minor
-0.7680491452199844,1.3298152823583755,Minor
-2.11054120862043,0.5343568776111516,Minor
-1.80586054341388,-0.7315703121662575,Major
1.0141977703406357,1.3561053844819548,Minor
-1.311141070486987,0.6972028947017532,Major
-1.1437852511778746,-0.20098751399687567,Minor
-1.2629826602490517,-0.16169269346157183,Major
-0.7108318849547585,2.8784347609175303,Minor
-0.5215816924950433,0.20701779210337512,Major
-0.6427166645926353,1.4245584743384818,Major
-0.4071634908457059,-1.082234307221416,Minor
-0.06318549953134382,2.027514321368142,Major
0.3549124488397365,-0.6845783897362225,Minor
-1.300966296300906,-0.6868686673733623,Major
-0.7456533110966217,-2.508170838642258,Major
-1.999919576533362,-0.9324898238884356,Major
0.3450495933120085,1.3791600487626547,Minor
-1.3868040091472316,1.4143300892548463,Major
0.2581795531889933,-2.8943282073926526,Minor
0.6760667210574549,-0.9390733871650434,Major
-2.3622325029759494,0.1470394033545813,Major
0.7898773946063276,0.6265541865424772,Minor
-0.7153464380703433,-1.6740319852911336,Major
0.035540486042731856,0.3476698798020025,Minor
-0.15009670399067657,-0.8988750988103352,Major
-0.14625793499121498,0.6476877017415443,Minor
-0.746139146540596,1.58278091712989,Major
-0.6671338186647882,-0.7544176538543735,Minor
-0.3334174247577556,-1.5531020930350314,Major
0.9640412174071186,0.5692237771115453,Major
-0.5095864844098402,-1.36197811276803,Minor
-1.0980298214987194,-0.43516555711039157,Minor
-1.4485684005970634,-0.05911781443427628,Major
-0.8464028174095605,-0.18027565152801767,Major
-0.36337497262594803,-0.9643771129162135,Major
-1.3094454066382828,0.567260064161332,Major
-0.7905099643227531,0.05218045598732138,Major
-0.6752625107649999,0.5511372918831546,Major
-0.6690159828524772,0.6248820629681887,Minor
-1.899484360159855,0.039663711520152585,Major
1.3008618110308714,1.74964575508697,Major
-1.425473379154755,0.3577851556485779,Major
-2.1811021677810536,0.387870912484562,Minor
-1.1851068841399235,-2.3527447859769683,Major
0.16397869079378757,0.2511063341114899,Minor
-0.43040708450022847,-0.24244887662803283,Minor
-0.9623916502465172,0.2315555701123798,Minor
3.0639595935156367,-0.06460345545695936,Major
2.715766018034976,0.0818367900348751,Major
3.9199045686882785,-0.16338308717213829,Major
-0.5735155495597358,1.55154706059557,Minor
-0.7996453575681456,-0.412671949821434,Major
0.8218052734788625,0.7107804649029082,Minor
-1.4838043652747497,-0.493688249127155,Minor
-1.0742798517420513,-0.603095516318749,Major
0.473332046300998,0.34788287793594,Minor
0.8154593376617858,1.1564814994492438,Major
0.45357822450219115,1.3296575309695235,Minor
-1.1203746650171071,-0.533167104865745,Major
-2.0499734577395117,1.2624583942872658,Minor
0.6385421245073921,0.7737224498835934,Major
1.507318252495204,0.5226526921693,Major
-1.6521921528235597,-0.11685100814668638,Major
-0.837895562465242,1.1325649854669908,Major
-1.3319729440586117,0.9155775574859022,Major
0.5304124774956668,1.5025969201146607,Minor
-0.5940405993599651,-0.8863860742279712,Minor
-2.133286579521428,-1.41948041871876,Major
-0.27613342912254696,-1.1031439334842859,Minor
-0.4770592187068844,-1.4967203236669735,Minor
-0.5032658198586973,0.5956019944106866,Minor
0.9468863794764364,-2.608480481423432,Minor
0.6843781278296976,-0.15777275448992772,Major
-0.2161523592721101,-1.5833144801320913,Major
2.274104461711809,-1.0211054919587972,Major
-0.026718467170493972,0.8226234374395099,Major
3.4714695477387187,-0.4952362430577724,Major
-0.24203387476133487,0.7458227147449484,Major
4.325195057273549,-0.1553613735372982,Major
0.11188181297725615,0.9118770731781384,Major
1.9896032191889188,-0.1324377556400251,Minor
-1.3948760177827402,-1.0179919326846516,Major
0.03925974244382121,1.4074593104338788,Major
-0.2949161069864351,-0.5865285842149626,Minor
0.6192807871211369,0.1881379077259437,Major
-0.15185625522393453,0.16077011074655853,Major
2.418644612189364,-0.11856581066640559,Major
4.133055385759335,0.09305611194176198,Major
-1.3475015630613465,-0.7615001374999816,Major
-1.5484685788795898,-0.4514421850906554,Major
0.38236270767204616,0.3450373131261352,Minor
